"","fips","farm_sale","county_name.x","state_name.x","fruitnut_sale","share"
"32","01063",1843000,"GREENE","ALABAMA",NA,NA
"33","01065",2670000,"HALE","ALABAMA",NA,NA
"34","01067",3266000,"HENRY","ALABAMA",238000,0.0728720146968769
"35","01069",2607000,"HOUSTON","ALABAMA",611000,0.234369006520905
"36","01071",1864000,"JACKSON","ALABAMA",NA,NA
"37","01073",1999000,"JEFFERSON","ALABAMA",680000,0.340170085042521
"38","01075",1604000,"LAMAR","ALABAMA",11000,0.00685785536159601
"39","01077",3804000,"LAUDERDALE","ALABAMA",257000,0.0675604626708728
"40","01079",4492000,"LAWRENCE","ALABAMA",138000,0.0307212822796082
"41","01081",1903000,"LEE","ALABAMA",138000,0.0725170782974251
"42","01083",4525000,"LIMESTONE","ALABAMA",NA,NA
"43","01085",2617000,"LOWNDES","ALABAMA",NA,NA
"44","01087",3864000,"MACON","ALABAMA",1483000,0.38379917184265
"45","01089",3941000,"MADISON","ALABAMA",NA,NA
"46","01091",4187000,"MARENGO","ALABAMA",288000,0.0687843324576069
"47","01093",1576000,"MARION","ALABAMA",167000,0.105964467005076
"48","01095",2916000,"MARSHALL","ALABAMA",589000,0.2019890260631
"49","01097",3681000,"MOBILE","ALABAMA",2226000,0.604726976365118
"50","01099",6164000,"MONROE","ALABAMA",54000,0.00876054510058404
"51","01101",2318000,"MONTGOMERY","ALABAMA",NA,NA
"52","01103",3200000,"MORGAN","ALABAMA",1616000,0.505
"53","01105",2425000,"PERRY","ALABAMA",390000,0.160824742268041
"54","01107",1275000,"PICKENS","ALABAMA",NA,NA
"55","01109",2663000,"PIKE","ALABAMA",399000,0.149831017649268
"56","01111",1980000,"RANDOLPH","ALABAMA",204000,0.103030303030303
"57","01113",1615000,"RUSSELL","ALABAMA",NA,NA
"58","01115",1407000,"SAINT CLAIR","ALABAMA",NA,NA
"59","01117",6807000,"SHELBY","ALABAMA",685000,0.100631702659027
"60","01119",2641000,"SUMTER","ALABAMA",96000,0.0363498674744415
"61","01121",2234000,"TALLADEGA","ALABAMA",157000,0.0702775290957923
"62","01123",1784000,"TALLAPOOSA","ALABAMA",146000,0.0818385650224215
"63","01125",2872000,"TUSCALOOSA","ALABAMA",419000,0.145891364902507
"64","01127",1041000,"WALKER","ALABAMA",83000,0.079731027857829
"65","01129",1490000,"WASHINGTON","ALABAMA",NA,NA
"66","01131",3361000,"WILCOX","ALABAMA",69000,0.0205296042844392
"67","01133",244000,"WINSTON","ALABAMA",NA,NA
"68","02010",62000,"ALEUTIAN ISLANDS","ALASKA",NA,NA
"69","02020",2096000,"ANCHORAGE","ALASKA",NA,NA
"70","02090",1555000,"FAIRBANKS NORTH STAR","ALASKA",425000,0.273311897106109
"71","02110",393000,"JUNEAU","ALASKA",33000,0.083969465648855
"72","02122",474000,"KENAI PENINSULA","ALASKA",NA,NA
"73","04001",2268000,"APACHE","ARIZONA",61000,0.0268959435626102
"74","04003",8742000,"COCHISE","ARIZONA",97321000,11.1325783573553
"75","04005",3005000,"COCONINO","ARIZONA",167000,0.0555740432612313
"76","04007",2024000,"GILA","ARIZONA",NA,NA
"77","04009",4360000,"GRAHAM","ARIZONA",2960000,0.678899082568807
"78","04011",129000,"GREENLEE","ARIZONA",15000,0.116279069767442
"79","04012",1689000,"LAPAZ","ARIZONA",NA,NA
"80","04013",24481000,"MARICOPA","ARIZONA",NA,NA
"81","04015",6701000,"MOHAVE","ARIZONA",6380000,0.952096701984778
"82","04017",1234000,"NAVAJO","ARIZONA",129000,0.104538087520259
"83","04019",7243000,"PIMA","ARIZONA",NA,NA
"84","04021",22082000,"PINAL","ARIZONA",11043000,0.500090571506204
"85","04023",855000,"SANTA CRUZ","ARIZONA",NA,NA
"86","04025",5961000,"YAVAPAI","ARIZONA",NA,NA
"87","04027",10211000,"YUMA","ARIZONA",56649000,5.54784056409754
"88","05001",7681000,"ARKANSAS","ARKANSAS",NA,NA
"89","05003",3513000,"ASHLEY","ARKANSAS",NA,NA
"90","05005",553000,"BAXTER","ARKANSAS",114000,0.206148282097649
"91","05007",5649000,"BENTON","ARKANSAS",661000,0.117011860506284
"92","05009",1534000,"BOONE","ARKANSAS",188000,0.122555410691004
"93","05011",315000,"BRADLEY","ARKANSAS",NA,NA
"94","05013",577000,"CALHOUN","ARKANSAS",184000,0.318890814558059
"95","05015",3274000,"CARROLL","ARKANSAS",220000,0.0671960904092853
"96","05017",4635000,"CHICOT","ARKANSAS",NA,NA
"97","05019",2610000,"CLARK","ARKANSAS",14000,0.0053639846743295
"98","05021",3720000,"CLAY","ARKANSAS",NA,NA
"99","05023",905000,"CLEBURNE","ARKANSAS",NA,NA
"100","05025",514000,"CLEVELAND","ARKANSAS",50000,0.0972762645914397
"101","05027",590000,"COLUMBIA","ARKANSAS",NA,NA
"102","05029",2647000,"CONWAY","ARKANSAS",868000,0.327918398186626
"103","05031",4695000,"CRAIGHEAD","ARKANSAS",172000,0.0366347177848775
"104","05033",3103000,"CRAWFORD","ARKANSAS",299000,0.0963583628746374
"105","05035",5233000,"CRITTENDEN","ARKANSAS",NA,NA
"106","05037",9147000,"CROSS","ARKANSAS",NA,NA
"107","05039",77000,"DALLAS","ARKANSAS",NA,NA
"108","05041",7828000,"DESHA","ARKANSAS",NA,NA
"109","05043",2275000,"DREW","ARKANSAS",NA,NA
"110","05045",3174000,"FAULKNER","ARKANSAS",NA,NA
"111","05047",1176000,"FRANKLIN","ARKANSAS",1249000,1.06207482993197
"112","05049",1503000,"FULTON","ARKANSAS",57000,0.0379241516966068
"113","05051",592000,"GARLAND","ARKANSAS",NA,NA
"114","05053",495000,"GRANT","ARKANSAS",NA,NA
"115","05055",6221000,"GREENE","ARKANSAS",105000,0.0168783153833789
"116","05057",4571000,"HEMPSTEAD","ARKANSAS",NA,NA
"117","05059",698000,"HOT SPRING","ARKANSAS",NA,NA
"118","05061",1060000,"HOWARD","ARKANSAS",NA,NA
"119","05063",4610000,"INDEPENDENCE","ARKANSAS",NA,NA
"120","05065",1289000,"IZARD","ARKANSAS",NA,NA
"121","05067",6851000,"JACKSON","ARKANSAS",190000,0.027733177638301
"122","05069",5637000,"JEFFERSON","ARKANSAS",397000,0.070427532375377
"123","05071",1358000,"JOHNSON","ARKANSAS",399000,0.293814432989691
"124","05073",3475000,"LAFAYETTE","ARKANSAS",NA,NA
"125","05075",4395000,"LAWRENCE","ARKANSAS",NA,NA
"126","05077",3412000,"LEE","ARKANSAS",NA,NA
"127","05079",2896000,"LINCOLN","ARKANSAS",NA,NA
"128","05081",4006000,"LITTLE RIVER","ARKANSAS",NA,NA
"129","05083",1580000,"LOGAN","ARKANSAS",71000,0.0449367088607595
"130","05085",4352000,"LONOKE","ARKANSAS",541000,0.124310661764706
"131","05087",2002000,"MADISON","ARKANSAS",NA,NA
"132","05089",528000,"MARION","ARKANSAS",40000,0.0757575757575758
"133","05091",1222000,"MILLER","ARKANSAS",965000,0.789689034369885
"134","05093",5091000,"MISSISSIPPI","ARKANSAS",NA,NA
"135","05095",2533000,"MONROE","ARKANSAS",NA,NA
"136","05097",288000,"MONTGOMERY","ARKANSAS",NA,NA
"137","05099",1992000,"NEVADA","ARKANSAS",24000,0.0120481927710843
"138","05101",645000,"NEWTON","ARKANSAS",NA,NA
"139","05103",1336000,"OUACHITA","ARKANSAS",NA,NA
"140","05105",392000,"PERRY","ARKANSAS",75000,0.191326530612245
"141","05107",6125000,"PHILLIPS","ARKANSAS",NA,NA
"142","05109",1668000,"PIKE","ARKANSAS",NA,NA
"143","05111",10547000,"POINSETT","ARKANSAS",NA,NA
"144","05113",1339000,"POLK","ARKANSAS",NA,NA
"145","05115",1509000,"POPE","ARKANSAS",56000,0.0371106693174288
"146","05117",5687000,"PRAIRIE","ARKANSAS",NA,NA
"147","05119",3400000,"PULASKI","ARKANSAS",785000,0.230882352941176
"148","05121",7264000,"RANDOLPH","ARKANSAS",47000,0.00647026431718062
"149","05123",2965000,"SAINT FRANCIS","ARKANSAS",9000,0.003035413153457
"150","05125",1118000,"SALINE","ARKANSAS",254000,0.227191413237925
"151","05127",680000,"SCOTT","ARKANSAS",20000,0.0294117647058824
"152","05129",749000,"SEARCY","ARKANSAS",229000,0.305740987983979
"153","05131",976000,"SEBASTIAN","ARKANSAS",80000,0.0819672131147541
"154","05133",1520000,"SEVIER","ARKANSAS",NA,NA
"155","05135",1019000,"SHARP","ARKANSAS",NA,NA
"156","05137",862000,"STONE","ARKANSAS",NA,NA
"157","05139",823000,"UNION","ARKANSAS",13000,0.0157958687727825
"158","05141",741000,"VAN BUREN","ARKANSAS",57000,0.0769230769230769
"159","05143",5817000,"WASHINGTON","ARKANSAS",869000,0.149389719786832
"160","05145",6374000,"WHITE","ARKANSAS",3202000,0.502353310323188
"161","05147",5601000,"WOODRUFF","ARKANSAS",NA,NA
"162","05149",2905000,"YELL","ARKANSAS",NA,NA
"163","06001",20867000,"ALAMEDA","CALIFORNIA",22657000,1.08578137729429
"164","06003",NA,"ALPINE","CALIFORNIA",NA,NA
"165","06005",5793000,"AMADOR","CALIFORNIA",14891000,2.57051614016917
"166","06007",44103000,"BUTTE","CALIFORNIA",259613000,5.8865156565313
"167","06009",9063000,"CALAVERAS","CALIFORNIA",6144000,0.677921218139689
"168","06011",79208000,"COLUSA","CALIFORNIA",287917000,3.63494849005151
"169","06013",6840000,"CONTRA COSTA","CALIFORNIA",20196000,2.95263157894737
"170","06015",251000,"DEL NORTE","CALIFORNIA",NA,NA
"171","06017",6193000,"EL DORADO","CALIFORNIA",18376000,2.967221056031
"172","06019",156654000,"FRESNO","CALIFORNIA",3755350000,23.9722573314438
"173","06021",96051000,"GLENN","CALIFORNIA",287992000,2.99832380714412
"174","06023",11370000,"HUMBOLDT","CALIFORNIA",1210000,0.106420404573439
"175","06025",94959000,"IMPERIAL","CALIFORNIA",42386000,0.446361061089523
"176","06027",2836000,"INYO","CALIFORNIA",NA,NA
"177","06029",104693000,"KERN","CALIFORNIA",3061907000,29.2465303315408
"178","06031",44978000,"KINGS","CALIFORNIA",495375000,11.0137178175997
"179","06033",3631000,"LAKE","CALIFORNIA",65352000,17.9983475626549
"180","06035",6936000,"LASSEN","CALIFORNIA",963000,0.138840830449827
"181","06037",13791000,"LOS ANGELES","CALIFORNIA",6243000,0.452686534696541
"182","06039",60580000,"MADERA","CALIFORNIA",1127616000,18.6136678771872
"183","06041",4901000,"MARIN","CALIFORNIA",4107000,0.83799224648031
"184","06043",1127000,"MARIPOSA","CALIFORNIA",1879000,1.66725820763088
"185","06045",20408000,"MENDOCINO","CALIFORNIA",127699000,6.25730105840847
"186","06047",74157000,"MERCED","CALIFORNIA",709701000,9.57024960556657
"187","06049",13104000,"MODOC","CALIFORNIA",148000,0.0112942612942613
"188","06051",4265000,"MONO","CALIFORNIA",NA,NA
"189","06053",39964000,"MONTEREY","CALIFORNIA",1450153000,36.2864828345511
"190","06055",56002000,"NAPA","CALIFORNIA",704837000,12.5859255026606
"191","06057",1691000,"NEVADA","CALIFORNIA",3232000,1.91129509166174
"192","06059",12742000,"ORANGE","CALIFORNIA",25121000,1.97151153665045
"193","06061",8131000,"PLACER","CALIFORNIA",10703000,1.31632025581109
"194","06063",567000,"PLUMAS","CALIFORNIA",7000,0.0123456790123457
"195","06065",39586000,"RIVERSIDE","CALIFORNIA",363710000,9.18784418733896
"196","06067",26463000,"SACRAMENTO","CALIFORNIA",283226000,10.7027170010959
"197","06069",10722000,"SAN BENITO","CALIFORNIA",18089000,1.68709196045514
"198","06071",7817000,"SAN BERNARDINO","CALIFORNIA",21022000,2.68926698221824
"199","06073",32078000,"SAN DIEGO","CALIFORNIA",138034000,4.30307375771557
"200","06075",NA,"SAN FRANCISCO","CALIFORNIA",NA,NA
"201","06077",92227000,"SAN JOAQUIN","CALIFORNIA",1328359000,14.4031465839722
"202","06079",46196000,"SAN LUIS OBISPO","CALIFORNIA",541060000,11.7122694605594
"203","06081",17797000,"SAN MATEO","CALIFORNIA",3670000,0.206214530538855
"204","06083",76631000,"SANTA BARBARA","CALIFORNIA",1419677000,18.5261447716981
"205","06085",27803000,"SANTA CLARA","CALIFORNIA",20585000,0.740387727943028
"206","06087",14411000,"SANTA CRUZ","CALIFORNIA",228781000,15.8754423704115
"207","06089",5991000,"SHASTA","CALIFORNIA",3192000,0.532799198798197
"208","06091",1017000,"SIERRA","CALIFORNIA",1000,0.000983284169124877
"209","06093",8084000,"SISKIYOU","CALIFORNIA",NA,NA
"210","06095",16391000,"SOLANO","CALIFORNIA",91100000,5.55792813129156
"211","06097",38161000,"SONOMA","CALIFORNIA",574680000,15.0593537905191
"212","06099",86913000,"STANISLAUS","CALIFORNIA",979629000,11.271374823099
"213","06101",49496000,"SUTTER","CALIFORNIA",160929000,3.25135364473897
"214","06103",13833000,"TEHAMA","CALIFORNIA",138615000,10.0206029060941
"215","06105",3590000,"TRINITY","CALIFORNIA",309000,0.0860724233983287
"216","06107",120168000,"TULARE","CALIFORNIA",2502110000,20.8217661939951
"217","06109",1884000,"TUOLUMNE","CALIFORNIA",1099000,0.583333333333333
"218","06111",75851000,"VENTURA","CALIFORNIA",1478092000,19.4867832988359
"219","06113",61188000,"YOLO","CALIFORNIA",239328000,3.91135516767994
